Thread ID,Comment Link,Floor Number,Username,Trade,Review,Q&A,Self-Promotion,Content,
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/#,7,HopeGod,0,0,0,0,IF SOMEONE IMPERSONATING ME PLEASE PM ME! FIRST AND CONFIRM ME,
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/#,8,HopeGod,0,0,0,1,bump,
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/#,9,Nullixfy,0,+,0,0,"Vouch for my boy HopeGod, refunded my monitor worth $422 from amazon in a couple of minutes. I definitely recommend his service!",
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/#,10,HopeGod,0,0,0,0,"Vouch for my boy HopeGod, refunded my monitor worth $422 from amazon in a couple of minutes. I definitely recommend his service! THX",
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/page-4,31,HomesickForUs,0,0,0,1,Bump,
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/page-4,32,HopeGod,0,0,0,1,Bump,
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/page-4,33,HopeGod,0,0,0,1,Successful Two Refunds done TODAY!,
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/page-4,34,HomesickForUs,0,0,0,1,Successful Two Refunds done TODAY! Let's go babbbyyyy,
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/page-4,35,HopeGod,0,0,0,1,REFUNDED !,
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/page-4,36,MichaelsMods,0,+,0,0,"Vouched, done a amazon refund for me",
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/page-4,37,HopeGod,0,0,0,0,"Vouched, done a amazon refund for me thx",
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/page-4,38,Uramasa,0,+,0,0,GLWS,
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/page-4,39,HopeGod,0,0,0,0,GLWS thx,
12,https://www.nulled.to/topic/896223-1-service-real-amazon-god-paypal-god-150-stores-worldwide-amazon-nike-zalando-india-electronics-food-more/page-4,40,Sarah,0,0,0,Other,bump for my niggy,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/page-2,11,doodlearmy,1,0,0,0,"OP thanks for quick replies to all my queries, I am connectd with you on Telegram (Eric Shaw) . Will update this once I receive the service.",
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/page-2,12,MikeyBrown,1,0,0,0,"OP thanks for quick replies to all my queries, I am connectd with you on Telegram (Eric Shaw) . Will update this once I receive the service. Thank you for cooperating with me. It's weekend but I am available to get your orders refunded. Please hit me up on Telegram and I'll provide you with the best solutions that I have. If you have any questions do not hesitate to ask me, I'll give you the best tips for your order. Have a nice weekend!",
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/page-2,13,omgfr,0,0,1,0,"Apple in Canada is good? I heard that it has been dead for a while, where they send you a refund email but then cancel it. Is this still true?",
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/page-2,14,Satisfactioner,0,0,1,0,"Interested in getting something from Amazon UK, is it available as an option?",
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/page-2,15,narado7375,0,0,0,0,ggggggggggggggggggggg,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/page-2,16,MikeyBrown,0,0,1,0,"Apple in Canada is good? I heard that it has been dead for a while, where they send you a refund email but then cancel it. Is this still true? That's true. I recommend Apple US, chances are much higher, great for refunding Apple Watch & iPhone. Interested in getting something from Amazon UK, is it available as an option? Yes, please contact me on Telegram. Online & available.",
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/page-2,17,Catjen,0,0,1,0,Apple is working in the US?? Thought it was fixed,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/page-2,18,medikaltekno,0,0,0,0,Saving for future reference,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/page-2,19,MikeyBrown,0,0,0,1,Online & available for refunds. I am still offering Amazon.it and Amazon.es. Contact me on Telegram for more details.,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/page-2,20,MikeyBrown,0,0,0,1,Online & available for refunds.,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/page-3,21,MikeyBrown,0,0,0,1,Online & available for refunds.,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/page-3,22,MikeyBrown,0,0,0,1,Online & available for refunds.,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/#,1,MikeyBrown,0,0,0,1,Telegram: https://t.me/pandampg https://t.me/panda2013general Store list: https://docs.google.com/spreadsheets/d/1SzoaAnWiCJSLsiphzbuvwZxlJQYWcd01z-JVFbPPoRc/edit?usp=sharing,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/#,2,mergus1,0,+,0,0,"Vouch. Bestbuy order for ~900$ went thru after 2 days. Worked with that guy for 3 years with amazon before, was flawless.",
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/#,3,INSTAR,0,0,0,0,Glws,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/#,4,Martin,0,+,0,0,Can vouch that he has 5 years of experience. Seen his spreadsheet He can definitely refund your order without a problem huge vouch for him GLWS,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/#,5,kanekikun,0,+,0,0,"super friendly seller, I'll be buying soon so will provide feedback",
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/#,6,MikeyBrown,0,0,0,1,Online & available for refunds.,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/#,7,MikeyBrown,0,0,0,1,Online & available for refunds.,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/#,8,MikeyBrown,0,0,0,1,Online & available for refunds. Hot stores: Apple Store (.com/.ca) BestBuy Bol.com Amazon websites Hollister/Abercrombie & Fitch Nike Fitbit Macy's,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/#,9,henz621,1,0,0,0,Sent you a message on Telegram. Nowaybro123,
13,https://www.nulled.to/topic/900772-amazon-esitapple-us-hot-panda2013s-refunding-service-5yr-experience-clothing-electronics-247-support/#,10,MikeyBrown,0,0,0,1,Online & available for refunds. Hot stores: Apple Store (.com/.ca) BestBuy Bol.com Amazon websites Hollister/Abercrombie & Fitch Nike Fitbit Macy's,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-2,11,smetonas,0,0,0,1,"Is otto an electronic store? Yes it is, they sell electronics, clothing jewelry etc.",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-2,12,Derek8891,0,+,0,0,Just wanted to give a huge vouch to smetonas. Been talking to him for a while now and I can vouch that he's an extremely friendly guy and will make sure to answer all your questions while being very patient with you. Just completed a huge refund for 3k on OnePlus for me and will definitely only go this guy for any future refunds Proof of OnePlus refund: https://paste.pics/6EBJ0,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-2,13,zews17,0,+,0,0,"Very fast dude, made for me a order macys vouch!",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-2,14,smetonas,0,+,0,0,"Just wanted to give a huge vouch to smetonas. Been talking to him for a while now and I can vouch that he's an extremely friendly guy and will make sure to answer all your questions while being very patient with you. Just completed a huge refund for 3k on OnePlus for me and will definitely only go this guy for any future refunds Proof of OnePlus refund: https://paste.pics/6EBJ0 Very fast dude, made for me a order macys vouch! Thank you for the kind words",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-2,15,smetonas,0,0,0,1,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-2,16,Xurious,0,0,0,0,#NAME?,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-2,17,smetonas,0,0,0,0,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-2,18,smetonas,0,0,0,0,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-2,19,darkinghowl99,0,+,0,0,Guy's super chill and will likely walk you through everything. He successfully refunded target ($800+) and now I'm doing Newegg with him. Services is smooth and highly recommend him. Will likely do more with him in the future.,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-2,20,smetonas,0,0,0,0,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-3,21,Narutorana,0,+,0,0,Vouch refunded a one olus,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-3,22,smetonas,0,0,0,0,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-3,23,smetonas,0,0,0,0,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-3,24,nulledwizard,0,+,0,0,"Great guy very friendly, responsive and fast.",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-3,25,smetonas,0,0,0,0,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-3,26,smetonas,0,0,0,0,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-3,27,smetonas,0,0,0,0,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-3,28,smetonas,0,0,0,0,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-3,29,Brentstarburst,0,+,0,0,"+VOUCH! Smetonas is a great guy. Pleasant to talk to and really helpful. Gets back to you quickly. I'd tried talking to about half a dozen other refunders and either got nowhere, or found some methods a bit questionable.",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-3,30,tomo241,0,+,0,0,"**VOUCH** This vouch should of come almost 3 weeks ago!! Better late than never! What can I say SMETONAS is one of the quickest responders I have ever dealt with in regards to refunds, when he says he's active most hours of the day he means it! I have done x2 refunds with SMETONAS. I'll talk use through them both. First refund was for ONEPLUS x3 Devices, All seem fine until the investigation come back and refused a refund, however having a look across forums it seemed most refunders was having this problem, we tried a few different avenues but by the time we had attempted 3 times it was agreed in the best interest to return the products and it seemed indeed that ONEPLUS was dying & dying very quickly! The returns process was not the easiest either no fault of SMETONAS, ONEPLUS them self make you request a return package per device not just all at once. In the end after figuring it out and keeping in contact with SMETONAS i managed to get the return products back and returned for my money back Second Refund RAYBAN, Honestly a very very smooth refund, as simple as it could of gotten, no messing about refund confirmation within 12hrs, SMETONAS clearly explains everything and with being online almost all the time helps a lot, his refund group he can add you too is always active and good for research before picking a store. Now i'm back online will be hitting up again very shortly. Quick heads up for all EU/UK people, the knowledge of all stores available to us is second to none. Thanks, proof below: https://ibb.co/72Px23q https://ibb.co/NTdFJRF https://ibb.co/kHVps4x https://ibb.co/8M1vtvF https://ibb.co/FbTJNkC TomoUK",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/#,1,smetonas,0,0,0,1,Full store list is available on my Telegram Group My Discord smetonas#8090 My Telegram https://t.me/smetonas Telegram Group https://t.me/refunderservice Telegram Lounge https://t.me/refundtalk TERMS OF SERVICE 1. I have the right to refuse any order. 2. I have the right to request payment ahead of refund confirmation. 3. You are given a week upon refund confirmation to pay. Late payments will result in an increased fee. 4. Failure to pay will result in the refund being reversed and a report to the local authorities MY MINIMUM FEE IS 35 EURO. PREVIOUS REFUNDS,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/#,2,Deedeeq,0,0,1,0,"I'd be willing to try you out, bro. What's your percentage for Target? Just added your channel on Telegram, too...btw. Cheers",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/#,3,smetonas,0,0,1,0,"I'd be willing to try you out, bro. What's your percentage for Target? Just added your channel on Telegram, too...btw. Cheers My fee for Target is 15%, but since you are my first customer on Nulled, I'll do it for half I wrote you on Telegram. Get back to me when you can!",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/#,4,erxoxo,0,+,0,0,VOUCH FOR THIS DUDE KNOW HIM FROM ANOTHER FORUM REFUNDED ME AN OTTO ORDER IN 2 DAYS,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/#,5,smetonas,0,0,0,1,Taking more orders today^^,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/#,6,smetonas,0,0,0,1,This is a bump,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/#,7,smetonas,0,0,0,1,"Doing more orders, hit me up!",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/#,8,Laravel,1,1,0,0,"User refunded a â‚¬400 otto.de order for me, communication was top notch Currently talking with him regarding another refund",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/#,9,jor,0,0,1,0,what is your macy's limit?,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/#,10,BigSofoklis,0,0,1,0,Is otto an electronic store?,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-4,31,smetonas,0,@,0,0,"**VOUCH** This vouch should of come almost 3 weeks ago!! Better late than never! What can I say SMETONAS is one of the quickest responders I have ever dealt with in regards to refunds, when he says he's active most hours of the day he means it! I have done x2 refunds with SMETONAS. I'll talk use through them both. First refund was for ONEPLUS x3 Devices, All seem fine until the investigation come back and refused a refund, however having a look across forums it seemed most refunders was having this problem, we tried a few different avenues but by the time we had attempted 3 times it was agreed in the best interest to return the products and it seemed indeed that ONEPLUS was dying & dying very quickly! The returns process was not the easiest either no fault of SMETONAS, ONEPLUS them self make you request a return package per device not just all at once. In the end after figuring it out and keeping in contact with SMETONAS i managed to get the return products back and returned for my money back Second Refund RAYBAN, Honestly a very very smooth refund, as simple as it could of gotten, no messing about refund confirmation within 12hrs, SMETONAS clearly explains everything and with being online almost all the time helps a lot, his refund group he can add you too is always active and good for research before picking a store. Now i'm back online will be hitting up again very shortly. Quick heads up for all EU/UK people, the knowledge of all stores available to us is second to none. Thanks, proof below: https://ibb.co/72Px23q https://ibb.co/NTdFJRF https://ibb.co/kHVps4x https://ibb.co/8M1vtvF https://ibb.co/FbTJNkC TomoUK Thanks for being honest look forward to doing more refunds for you!",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-4,32,smetonas,0,0,0,1,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-4,33,smetonas,0,0,0,1,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-4,34,smetonas,0,0,0,1,"HOT STORES HP // $5,000 // 1 ITEM // WORLDWIDE LENOVO // $5,000 // 1 ITEM // US DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-4,35,smetonas,0,0,0,1,"HOT STORES LENOVO // $5,000 // 1 ITEM // US & CA DELL // $10,000 // MULTIPLE // WORLDWIDE",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-4,36,smetonas,0,0,0,1,"Forgot to bump this thread, still active and taking orders!",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-4,37,jesuschrist6969,0,+,0,0,"Smetonas was the most useful and friendly refunder I had the pleasure to deal with. He got me a difficult +1k â‚¬ order on a laptop, that had to go through different paypal stages; it required a few phone calls on his side until we finally made it after almost 3 weeks. I can't thank him enough for his great communication and for always believing we could still work it out despite a set back we had. He's the most honest, proficient, and I believe one of the best communicators you will find. https://ibb.co/RpQR3N7",
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-4,38,Zydake,1,0,0,0,Added you,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-4,39,smetonas,0,0,0,1,Active and taking orders!,
14,https://www.nulled.to/topic/834769-international-refund-association-amazon-adorama-bol-paypal-claims-mediamarkt-more-20000-limits/page-4,40,smetonas,0,0,0,1,Active and Taking orders,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-2,11,DRHue,0,1,0,0,Can vouch! Refunded very fast and cant believe it was freakin 8$. Free wings never tasted so good lol,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-2,12,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-2,13,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-2,14,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-2,15,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-2,16,sylvansilent,0,1,0,0,"Vouch, refunded a $40 Postmates order super quick. Would use him again for other food orders!",
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-2,17,doman433,0,0,1,0,free reunfs?,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-2,18,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-2,19,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-2,20,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-3,21,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-3,22,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-3,23,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-3,24,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-3,25,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-3,26,fortnitefnights,0,-,0,0,"After submitting all info needed for a refund,didn't get any response or updates about the refund and was banned from the server for no reason,now this guy has my login and didn't do the refund,bad service overall. And it was also a skipthedishes order,which he just removed from his post,he could have just told me that he can't refund instead of banning to avoid any questions. Not the best service overall.",
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-3,27,FoodLoverz,0,0,0,1,Online and doing food refunds instantly,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-3,28,FoodLoverz,0,0,0,1,Online and doing food refunds instantly,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-3,29,FoodLoverz,0,0,0,1,Online and doing food refunds instantly,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/page-3,30,FoodLoverz,0,0,0,1,Online and doing refunds instantly,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/#,1,FoodLoverz,0,0,0,1,"Food Refund Information [[Before Ordering, Feel free to PM me to be safe!!]] Doordash is very sketchy and not recommended currently. CONTACT INFO - Discord - https://discord.gg/8M4t9CA Discord Name: foodloverz#8849 NEW SERVER - MY OLD ONE GOT SHUT DOWN! PAYMENT All tickets will be done within 6 hours of submission or it is free of charge Charging: $8 flat fee for all orders! YES , THAT IS CORRECT. $8 ONLY Payment AFTER proof of refund ORDER LOCATION/LIMITS - 1x Per account ONLY. USA/CA Orders ONLY GrubHub - 100$ limit Seamless - 100$ limit Postmates - 100$ limit, UberEats - 100$ limit, I DO NOT DO B4U (Buy4You) INFO Every Order: Make a new number (Textnow) and email Does not hurt the lovely driver Will need login info, name, and order information The sooner you submit from the time of delivery is better WHY ME? Extremely responsive Cheapest anywhere Will take care of you from A to Z",
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/#,2,FoodLoverz,0,0,0,0,b,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/#,3,BigSofoklis,0,0,0,0,lol that's a fat ass nigga!,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/#,4,1993s,0,0,0,0,you dam right it is but for this price its worth it and im going try it out,
15,https://www.nulled.to/topic/840134-food-refunding-service-grubhub-postmates-ubereats-and-more-8-flat-247-new-discord-instacart-refunds-20/#,5,FoodLoverz,0,0,0,1,Online and doing refunds instantly.,
